test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
CRK13,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,2.4031579986e-11,2.55646315281e-11,2.09356332312e-08,6.10594788891e-06,1.60632649695e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK13.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.09233893130183053,2.5225508198708377,0.13197483271954297,-0.00046402257566297147,0.697615383486869,-0.7365478957238705,2.1997903849778107,0.38329739615792496,-3.3523375330490923,0.13269378672624632]",A*c0 + c1 + c2*Abs(A)**c3 + c4*exp(A*c5) + c6*log(A*c7 + 1) + c8*exp(A*c9),1,1,1,1,1,1,1,1,1
CRK14,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,4.76545183909e-06,4.78775720611e-06,0.18055794251,0.400557883554,0.159958543103,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-2.30129569261,2.230247184663914,0.3722906528484939,-0.13866899313229106,-0.05205269424614067,-1.3793811118147934,10.632659910261333,8.042677610775026,2.2413923060266745,-0.25143104841560504]",A**2*c0 + A**2*c1 + A*c2 + A*c3*exp(c4*t) + A*c5/(A*c6 + c7) + c8/(A*c6 + c7) + c9,0,0,1,0,0,0,0,0,0
CRK15,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,1.7078240082e-06,1.59067669981e-06,0.0141155777874,0.00290088420617,0.0231299529202,0,1,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK15.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-1.0623,1.9284,0.041353,-5.0822,0.006326,3.6714,-1.5005,-0.44738,-2.721]",A**c0*c1*cos(c2*t) + c3*sin(A*c4 + c5) + c6*exp(c7*t) + c8,0,1,1,0,0,1,0,0,1
CRK16,gpt-5-2,lbfgs,1,1,1,1,1,1,1,1,1,1.11237687856e-14,1.19187639979e-14,2.8333040809e-07,0.000140660272251,0.000210655240371,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[1.4946213769483794,-2.8637473472327244,4.4482543005834065,-2.8303194435212173,-0.5236919271033206]",A**(1/3)*c0 + A*c1 + A*c2 + A*c3 + A + c4*Abs(A)**(1/3),1,1,1,1,1,1,1,1,1
CRK17,gpt-5-2,lbfgs,0,0,1,1,1,0,0,0,0,1.00984406391e-07,7.46331680692e-08,4.01312082889e-05,0.0174762487583,0.000484341809864,0,0,1,1,1,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.958328379994148e-05,0.0042176446887487624,0.6157962063974531,11.845586264771075,-0.600810302014164,-0.13502422889520466,-0.011485494189366133,4.151061512279826,8.223372788571186,0.08159670198422393]",A**2*c0 + A*c1 + A*c2/(A + c3) + A*c4*exp(c5*t) + c6*t/(A*c7 + c8) + c9,0,1,1,1,1,1,0,1,1
CRK18,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,6.00920277946e-13,4.33043137081e-13,4.87584198625e-06,0.000339273418761,0.000635412040965,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0004377086536037436,-0.6193614197146294,-1.346276034433308,4.889122849675258,0.37531265509282613,7.765941972757822e-06,1.5541400838155427e-09,9.999999999999998,2.2670669389661975,2.059042405596113]",A**5*c0 + A**2*c1 + A*c2/(A + c3) + A*c4 + c5 + c6*exp(A*c7)*sin(c8*t + c9),1,1,1,1,1,1,1,1,1
CRK19,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,0.000822254991317,0.000749664363331,3.6989235994,0.116719647594,0.148229546901,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK19.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.0086233,3.4001,-3.3832,-0.018061,-0.3074]",A*c0 + c1 + c2*exp(c3*exp(c4*t)),0,0,1,0,0,0,0,0,0
CRK20,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,0.000342708562377,0.000375227361587,98.4680270932,0.203533176591,1.34259118765,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK20.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.1270733935505689,1.2423292849058907,-1.6700275891032308,0.31942148555799826,1.3221387321068747,0.00033698624158713306]",A**2*c0 + A*c1 + c2*log(c3*exp(A*c4 + c5*t) + 1),0,0,0,0,0,0,0,0,0
CRK21,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,3.68713478512e-08,3.72974001153e-08,1.79684912769e-05,8.18552777555,0.00249925789265,0,0,0,0,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK21.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.6697274106375598,1.1626797961888862,-4.512253167497933,-0.08452543377651844,1.1088074169973845,3.270592865581451,-0.18518930609183265]",A*c0 + A + A**c1*c2*exp(c3*t) + A**c4*c5*exp(c6*t),0,0,1,0,1,1,0,0,1
CRK22,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,8.8435325774e-05,0.000148302091843,78.6317410619,0.914623018088,1.39316513327,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0021422,37.477,30.637,1.0008,-68.533,-10.244,6.7819,-0.086398,-1.2919,1.511]",A**2*c0 + A*c1 + A*c2 + A**c3*c4 + c5/(A + c6) + c7*exp(c8*t) + c9,0,0,0,0,0,0,0,0,0
CRK23,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,1.09912901641e-06,1.00656573315e-06,0.39926235916,37.6404045461,0.926112398919,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.96167,-2.0109,0.43018,0.88226,6.2017,-1.5366,0.0025385,1e-06,0.23969]",A*c0 + A*c1 + A + c2*sin(A*c3 + c4) + c5*log(c6*exp(c7/(c8 + t)) + 1),0,0,0,0,0,0,0,0,0
CRK24,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,3.32810797772e-13,1.9455069222e-13,5.67867204936e-09,0.00928910622779,0.000434706168943,0,1,1,1,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK24.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-1.429652690729547,1.8646861698125867,-0.20212111682328351,-0.013477491773792559,-2.0956747810110326]",A**(1/4)*c0 + A**(1/4)*c1 + A**2*c2 + c3*exp(A*c4),1,1,1,1,1,1,1,1,1
CRK25,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,6.37730737091e-10,7.64609062684e-10,1.73445567229e-05,0.00253942405117,0.00287566843463,0,1,1,0,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK25.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-2.6802558359001636,2.465684460534561,1.0938785854204607,1.7558868695853727,0.051621966985126236,0.00826444800303046,-0.14006499035172001]",A*c0 + A*c1 + A**c2/(A**c2 + c3) + A**c4*c5*exp(c6*t),0,1,1,0,1,1,0,1,1
CRK26,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,3.79033477918e-09,5.24858347426e-09,6.29467934039e-05,0.0201006175206,0.00120850973851,0,0,1,0,1,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK26.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-3.512541285635209,-0.332355917857963,-0.07069401457024178,13.567098778385342,10.56886448906321,-259.66397840525127,10.876790834644716,2.28224877071466,0.02217290039624122]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + A*c4 + A*c5/(A + c6) + A**c7 + c8,0,1,1,0,1,1,0,1,1
CRK27,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,9.77958876266e-10,1.02751491611e-09,2.99549839424e-05,0.00927733618306,0.00192375182985,0,1,1,0,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK27.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.29775026085235023,-0.31154173478238467,-0.0847523840701945,1.4760114574440628,4.708773578591549,4.3568233020726055,-1.0203644065295525,0.12632225274263253,0.06304440572390473]",A**2*c0 + A*c1*exp(c2*t) + A*c3/(A*c4 + c5) + A*c6 + A + c7/(A*c4 + c5) + c8,1,1,1,0,1,1,0,1,1
CRK28,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,0.000244202445447,0.000265882669695,0.422635866226,0.014136823501,0.0101222070284,0,0,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK28.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.13453940565702624,-0.39363711835032905,-0.029873947402201124,0.0391815284731378,1.1080925986658168,0.616308609072323]",A*c0 + A*c1*exp(c2*t) + c3*log(c4*t + 1) + c5,0,1,1,0,1,1,0,1,1
CRK29,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,8.37848319109e-07,7.65802042028e-07,0.0979080946173,0.0319824976695,0.0816387614345,0,0,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK29.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.012254475394431244,0.25273370376154325,-4.779780164350832,0.3628730321819158,2.9903308977412713,-0.10316764704231596,-0.08020878474176675,-2.2883446132846004,-0.38562256256093974,1.890500772438204]",A**2*c0 + A**2*c1 + A*c2 + A*c3 + A*c4 + A*c5*exp(c6*t) + A**c7*c8 + c9,0,0,1,0,0,1,0,0,1
CRK30,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,9.55019105297e-08,1.07986347777e-07,0.0120228012346,0.000489532550568,0.00284095508227,1,1,1,0,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK30.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.253989383748179,-0.02115556299257307,-0.36396428561236144,0.5634381687912924,3.5699711366684137,-3.3351403336463354,-0.32990297746221653,-0.7382586188430745,0.37372744465610136,0.4222787003032619]",A*c0*exp(c1*t) + A*c2 + c3/Abs(A) + c4 + c5*Abs(A)**c6 + c7*log(c8*log(c9*Abs(A) + 1) + 1),1,1,1,0,1,1,0,1,1
CRK31,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,9.35623704367e-09,5.53430230316e-09,0.000626802519256,5.52128790476,2.20535738055,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK31.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.0003242812623113389,1.5970977450704993,5.016683107761546,0.007829405170301082,-0.007874393356825536,1.085509927403602,-1.1007398607679324,0.10152113825109646]",A*c0/sqrt(c1 + t) + c2*log(c3*exp(A*c4) + 1) + A**c5*c6/A**(1/5) + c7/A**(1/5),0,0,0,0,0,0,0,0,0
CRK32,gpt-5-2,lbfgs,0,1,1,1,1,1,1,1,1,6.06582167874e-08,6.29619142488e-08,0.00316796885489,0.00540541629924,0.00638035242061,0,1,1,0,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK32.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[1.0934893905671097,-0.49853163596751626,-0.05079223374708975,-1.5546177334852866,0.2271457153429119,-0.24018935673009528,-0.00014093709456589954,12.601750935534902,-6.4229552043863585]",A*c0 + A*c1*exp(c2*t) + A*c3 + A**c4 + c5 + c6*t/(A*c7 + c8),1,1,1,0,1,1,0,1,1
CRK33,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,2.01145599021e-09,1.7780837324e-09,5.29260911685e-05,0.972255139007,0.0131535130306,0,0,0,0,0,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK33.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.5832674010081353,-0.935761619610009,-0.19756288361444843,1.4371806829126776,0.00022753061136858118,2.1681139921221706,6.472043230757898]",A**2*A**c0*c1 + A*A**c0*c2 + A*c3 + c4/(c5*t + c6),0,0,1,0,0,1,0,0,1
CRK34,gpt-5-2,lbfgs,0,0,1,1,1,1,0,1,1,1.88030562833e-10,1.66224574174e-10,9.15754205145e-07,0.698498500177,0.397440836507,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/CRK34.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.16804569728551952,0.3609244981899632,9.679987426949044,12.396049737908651,-4.867942352096053,0.0011028554935527148,-0.18518930609183265,-3.991756348405325e-06,4.9844152513167765,-1.665342970587585]",A**2*c0 + A**c1*c2/(A**c1 + c3) + A**c4*c5*exp(c6*t) + c7*exp(c8*Abs(A)**c9),0,0,1,0,1,1,0,0,1
CRK35,gpt-5-2,lbfgs,1,1,1,1,1,1,1,1,1,2.12533991761e-15,2.02474007904e-15,2.91312118032e-14,1.4329326833e-05,1.15100986733e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/gpt-5-2/CRK35.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.13022011836730502,0.06225806893671882,0.9473831093243804,-0.006368906807426411,-0.055173955841115056,1.030427168780169]",A*c0 + A*c1*log(c2*t + 1) + A*c3*exp(c4/(c5 + t)),1,1,1,1,1,1,1,1,1
CRK_all,gpt-5-2,lbfgs,3/36,4/36,7/36,18/36,18/36,6/36,4/36,6/36,6/36,2.31137924474e-08,2.14158512092e-08,6.7747737539e-05,0.0254623929986,0.00594872957473,6/36,13/36,24/36,9/36,20/36,25/36,5/36,12/36,23/36,,,,aggregate row; no single NMSE,combined aggregate row,,[],,12/36,21/36,30/36,11/36,22/36,27/36,9/36,19/36,27/36
MatSci0,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,2.97748381899e-08,2.0481452055e-08,8.61249800684e-05,2.25051001244,0.000802763413323,0,0,0,1,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-104.52251676736087,3.350933979552077,2.5054749960215728,-148.95412328370614,20.629025070867883,0.09548356683435627,6.566086777918812,2.4145037557678957,3.867354366461703,733.4297418152374]",c0*sin(c1*epsilon + c2) + c3*epsilon/(c4*epsilon + c5) + c6/(c5 + epsilon) + c7*exp(c8*epsilon) + c9*epsilon**2 + epsilon,0,0,1,1,1,1,0,0,1
MatSci1,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,0.000834413275276,0.000878710544115,0.146202151262,0.0130932864258,0.0247322607393,0,0,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci1.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.015574618273972713,0.02414646703045631,-0.006146739865182402,-241.38185321468586,-0.018416409113469475,5.269098858124092,51.392499056571275,-8.71917204513197,1.003230620493079]",T*c0 + T*c1*epsilon + T*c2*epsilon**3 + c3*exp(T*c4) + c5 + c6*Abs(epsilon)**(1/4) + c7*epsilon**2*cos(T*c8),0,0,1,0,0,1,0,0,1
MatSci2,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,2.66803067998e-11,2.70083391836e-11,1.33228098766e-06,0.00142773060759,2.91417397472e-05,0,1,1,1,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci2.txt,,?,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-9.871092055244993,1.4800402535653523,0.8030785820347409,2.802176060661852,11.870917665521965,-0.8762809213548264,2.792236081746902,0.9331025398254246]",T*c0/(c1*epsilon + c2) + T*c3*epsilon/(c1*epsilon + c2) + T*c4*exp(c5*epsilon) + c6 + c7*epsilon,1,1,1,1,1,1,1,1,1
MatSci3,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,5.74173095865e-06,1.80405485808e-06,0.000259047221143,0.0108402948798,0.00222307420233,0,0,1,0,1,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.7402116837396435,3.336751897846952,-342.8035440354053,1000.9999999999998,61.59400875321606,0.011343322034147422,-0.20188486205742337,128.07274343522084,20.612020861734784,207.977706183022]",T*c0*epsilon**c1 + c2*epsilon**2 + c3*epsilon/(c4*epsilon + c5) + c6/(c5 + epsilon) + c7*epsilon + c8 + c9*epsilon**c1,0,1,1,0,1,1,0,1,1
MatSci4,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,2.96360334024e-10,3.85311045388e-10,1.14469174491e-06,0.108333232565,0.000121452675659,0,0,0,1,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.379760619823447,146.1188314330131,13.011603802500709,3.9614875172595894,4.9999995948024605,12.483580992240478,146.78130953104383,-58.30129796667441,4.999999718878181,2.008643402859562]",T*c0*epsilon + c1*epsilon + c2*sin(c3*epsilon + c4) + c5 + c6*epsilon + c7*log(T*c8 + 1)*log(c9*epsilon + 1),0,1,1,1,1,1,0,1,1
MatSci5,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,4.31396287581e-09,3.97368189887e-09,2.29813419551e-05,0.00310634229662,0.00059231010306,0,1,1,1,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci5.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-1.6098296975171578,0.7958497446310113,4.893620268800289,2.3748264988476158,-839.914400948286,0.023540218751550896,13.914311711632525,0.3206391509664186,4.251179117641678]",T*c0*epsilon + T*c1*epsilon**2 + T*c2*epsilon/(c3*epsilon + 1) + c4*epsilon + c5 + c6*epsilon**c7*log(T*c8 + 1),1,1,1,1,1,1,1,1,1
MatSci6,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,2.49194103705e-06,1.94281882967e-06,0.00170751189062,20.677589406,0.00726200923296,0,0,0,0,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.3139016164955906,56.861759516692764,2.6730506840971113,495.1428284240111,495.18586030813435,166.70847492215057,-4.060813687795618,3.4105353418244326,4.5030264338877375,-1000.9999999999999]",T**2*c0 + T*c1*exp(c2*Abs(epsilon)) + T*c3*epsilon**3 + T*c4*epsilon**3 + T + c5*exp(c6*sin(c7*epsilon + c8)) + c9,0,0,0,0,1,1,0,0,0
MatSci7,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,9.46616918567e-10,9.78532473384e-10,1.58119185638e-06,0.033882978073,0.000160189477933,0,0,1,1,1,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.6710320422156109,-0.22437145691807842,14.715521008400135,-91.90377501504892,0.09707816998933425,0.1071266617442641,1000.99968754265,4.102829852691906,219.0011963849139,-1000.9999863079341]",T*c0*epsilon + T*c1*epsilon**2 + c2 + c3*epsilon/(c4*epsilon + c5) + c6*epsilon/(T*c7 + c8) + 2*epsilon + c9/T,1,1,1,1,1,1,1,1,1
MatSci8,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,1.49311617132e-11,2.66950385175e-11,2.9433334323e-08,12159.276221,1.84805977896e-05,0,0,0,1,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci8.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[3.5628635363519328,1.0069585854782752,-1.7211759614980213,17.175149149200557,11.183986497049986,0.02005799502376102,0.023802356392683452,95.89136237120599,123.17390663105137,1.3263882410272945]",T*c0*Abs(epsilon)**c1 + T*c2 + c3*epsilon + c4/(c5*epsilon + c6) + c7*exp(c8/T)*Abs(epsilon)**c9 + Abs(epsilon)**c1,1,1,1,1,1,1,1,1,1
MatSci9,gpt-5-2,lbfgs,0,0,0,1,1,0,0,0,0,5.64231417942e-12,5.98529461502e-12,1.87664677121e-08,0.00103871576465,3.71966661223e-05,0,1,1,1,1,1,0,1,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.14750046177643297,30.16141983479757,4.970094289426403,1.4771073806052493,24.237259178606678,-5.594029159276839,1.2456833736454573,3.3074384085780646]",T*c0 + c1*sin(c2*epsilon + c3) + c4*exp(c5*epsilon) + Abs(T)**c6*Abs(epsilon)**c7,1,1,1,1,1,1,1,1,1
MatSci10,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,5.96830497156e-08,5.32570123461e-08,0.000339154198838,1.21353442305,0.00350478925621,0,0,0,0,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-22.937058646870707,32.23512521823184,0.672802678447343,-26.8963536196966,0.046168220851185424,4.999999999999999,45.636160741903716,-4.712510154919861,2.62845272458662,4.657659097788751]",T*c0 + T*c1*(c2 + epsilon)**5 + c3*sin(T*c4 + c5) + c6*exp(c7*sin(c8*epsilon + c9)),0,0,0,0,1,1,0,0,0
MatSci11,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,1.39161173855e-07,7.15587891634e-08,2.64593497952e-06,0.047388705829,0.000368118003237,0,0,1,1,1,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[5.063680277455783,3.6793411865723704,-0.46602477196554787,7.555963823548238,1.567982041184727,-102.93838502214429,56.75182661647309,5.0,6.736989544577449,0.007239416945383732]",T*c0*Abs(epsilon)**c1 + c2*exp(c3*Abs(epsilon)) + c4 + c5*epsilon + c6*log(c7*epsilon + 1) + c8*epsilon/(c9 + Abs(epsilon)),0,1,1,1,1,1,0,1,1
MatSci12,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,3.0596433713e-05,2.82500357866e-05,0.000290929700544,0.0187640020623,0.000348166038033,0,0,1,1,1,1,0,0,1,logs/llm-srbench/lbfgs/gpt-5-2/MatSci12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.29946401734580697,-0.4408033250140308,0.39027295100820264,1.4853673374759933,-27.998133804669248,120.24223137085767,87.60919557744963,0.4372706268130926,139.32649985273525]",T*c0*epsilon + T*c1 + T*c2*log(c3*epsilon + 1) + c4*epsilon + c5 + c6*epsilon**c7 + c8*log(c3*epsilon + 1) + epsilon,1,1,1,1,1,1,1,1,1
MatSci13,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,4.00650331331e-08,4.89922853844e-08,2.27245228385e-06,11.2634782157,8.09220646358e-05,0,0,0,1,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[15.102094269477671,-35.942131686935504,-0.052040553840966286,4.999999999941305,-13.030424773468866,3.795001144838137,1.0462448101557924,-0.025215970598836145,-15.17346799886058,0.28493391193487627]",c0 + c1*epsilon*exp(c2*Abs(epsilon))*log(T*c3 + 1) + c4*log(c5*Abs(epsilon)**c6 + 1) + c7*exp(c8*Abs(epsilon))*cos(T*c9),0,1,1,1,1,1,0,1,1
MatSci14,gpt-5-2,lbfgs,0,0,0,0,0,0,0,0,0,4.14490520337e-07,2.33515293107e-07,2.74009829384e-07,0.513254768311,4.3956915728e-05,0,0,0,1,1,1,0,0,0,logs/llm-srbench/lbfgs/gpt-5-2/MatSci14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-464.7528584262467,2.037477164109635,9.056265324246235,-18.51893069094911,33.48024607430724,162.81233925607276,-6.792251380180697,0.00901860215541846,163.46420657723004,-200.18890627550294]",T*epsilon + c0*log(c1*epsilon + 1) + c2*exp(c3*Abs(epsilon)) + c4 + c5*epsilon + c6*epsilon/(c7 + epsilon) + c8*epsilon + c9*epsilon**2,0,0,1,1,1,1,0,0,1
